Evento,t_k_s,Tld_i_Nm,Tld_f_Nm,iq_i_A,iq_f_A,t_crecimiento_iq_ms,t_establecimiento_iq_ms,sobrepaso_iq_A,sobrepaso_iq_pct,Tm_i_Nm,Tm_f_Nm,t_crecimiento_Tm_ms,t_establecimiento_Tm_ms,sobrepaso_Tm_Nm,sobrepaso_Tm_pct
2,0.3,0,6.28,0.28960005237471,1.11240705370776,12.5825752555583,188.298349794184,0.00658398575461261,0.80018591771165,0.0208512037710077,0.0800933078666902,12.5825752555264,188.298349794184,0.00047404697465725,0.800185918264504
3,0.5,6.28,-6.28,1.11374626683055,-0.334580581200194,10.4140513615494,145.978862491309,0.164943294392721,11.3885408267472,0.0801897312115807,-0.0240898018464129,10.4140513615623,145.978862491309,0.0118759171960855,11.3885408265885
5,0.9,-6.28,0,-0.468157407405709,0.254259892833027,10.7727470647676,51.9281174466192,0.0868656617000211,12.0243052971343,-0.0337073333332113,0.0183067122839775,10.7727470647675,51.9281174466192,0.00625432764240133,12.024305297134
7,1.3,0,6.28,0.153847752714623,0.776024934478035,8.87313978435578,184.95336817295,0.181012684439999,29.0934302551826,0.0110770381957669,0.0558737952825144,8.87313978311077,184.95336817295,0.0130329132678535,29.093430228924
8,1.5,6.28,-6.28,0.769851006522528,-0.840557296186922,12.2417314656396,193.038807259827,0.0158300807599192,0.982985540579101,0.055429272467375,-0.0605201253255036,12.2417314643419,193.038807259827,0.00113976583353686,0.982985556831293
10,1.90000000000001,-6.28,0,-0.724402652134571,-0.002052314181423,10.8201005632906,51.3823825845334,0.0849160250852437,11.7555181500796,-0.0521569909536789,-0.000147766621062326,10.8201005632811,51.3823825845334,0.00611395380615947,11.755518150124
